post_created,post_text,user_id,mh_category,mh_confidence,mh_matched_keywords,subject_category,subject_confidence,subject_details,sentiment,date,year,month,day,hour,weekday,cleaned_text,tokens,processed_text,sentiment_category,sentiment_label,sentiment_score
2021-07-26 10:04:36+00:00,"Senin 26 Juli 2021 #kemenkumhamri @bhp_semarang 

Pemberitahuan SE Perpanjangan Kedua Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Lingkungan Kementerian Hukum dan HAM

#kumhamPasti #kumhamlebihpasti #kemenkumham #kumham #berita #ppkm #JatengGayeng #sahabatpengayoman https://t.co/C2GH8uQ8Eg",bhp_semarang,depression,high,hampa,DEWASA,MEDIUM,"Indicators: atasan,masyarakat",1,2021-07-26,2021,7,26,10,0,senin juli kemenkumhamri pemberitahuan se perpanjangan kedua pemberlakuan pembatasan kegiatan masyarakat ppkm di lingkungan kementerian hukum dan ham kumhampasti kumhamlebihpasti kemenkumham kumham berita ppkm jatenggayeng sahabatpengayoman,"['senin', 'juli', 'kemenkumhamri', 'pemberitahuan', 'perpanjangan', 'kedua', 'pemberlakuan', 'pembatasan', 'kegiatan', 'masyarakat', 'ppkm', 'lingkungan', 'kementerian', 'hukum', 'dan', 'ham', 'kumhampasti', 'kumhamlebihpasti', 'kemenkumham', 'kumham', 'berita', 'ppkm', 'jatenggayeng', 'sahabatpengayoman']",senin juli kemenkumhamri pemberitahuan perpanjangan kedua pemberlakuan pembatasan kegiatan masyarakat ppkm lingkungan kementerian hukum dan ham kumhampasti kumhamlebihpasti kemenkumham kumham berita ppkm jatenggayeng sahabatpengayoman,Positif,positive,1.0
2021-10-19 10:46:53+00:00,"APA ITU OBAT MOLNUPIRAVIR
#Viral #viralTiktok #viraltwitter #NewsUpdate #NewsUpdates #news #BeritaTerkini #Berita #beritaviral #beritanasional #BeritaJakarta #beritaharian #ppkmlevel2 #ppkm #Vaksinasi #vaksin #COVID19 #Covid_19 #Covid #molnupiravir #merck  https://t.co/qqsnagS4t2",tribunpontianak,suicide,medium,,DEWASA,MEDIUM,Indicators: vaksinasi,1,2021-10-19,2021,10,19,10,1,apa itu obat molnupiravir viral viraltiktok viraltwitter newsupdate newsupdates news beritaterkini berita beritaviral beritanasional beritajakarta beritaharian ppkmlevel ppkm vaksinasi vaksin covid covid covid molnupiravir merck,"['apa', 'itu', 'obat', 'molnupiravir', 'viral', 'viraltiktok', 'viraltwitter', 'newsupdate', 'newsupdates', 'news', 'beritaterkini', 'berita', 'beritaviral', 'beritanasional', 'beritajakarta', 'beritaharian', 'ppkmlevel', 'ppkm', 'vaksinasi', 'vaksin', 'covid', 'covid', 'covid', 'molnupiravir', 'merck']",apa itu obat molnupiravir viral viraltiktok viraltwitter newsupdate newsupdates news beritaterkini berita beritaviral beritanasional beritajakarta beritaharian ppkmlevel ppkm vaksinasi vaksin covid covid covid molnupiravir merck,Positif,positive,1.0
2021-07-05 13:44:04+00:00,"Minuman ini udah Rare neeh..... last stok Tajir Mendadak.... 😅
#panicbuying
#satir
#humor
#susuberuang 
#gabut
#ppkm
#covid19
#lockdown
#anies
HARTA TAHTA DITA
2 Juta
MAU BANGET REKAM
#MenagRasaKomunis 
Home Alone",betocation1,anxiety,medium,panic,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-05,2021,7,5,13,0,minuman ini udah rare neeh last stok tajir mendadak panicbuying satir humor susuberuang gabut ppkm covid lockdown anies harta tahta dita juta mau banget rekam menagrasakomunis home alone,"['minuman', 'ini', 'udah', 'rare', 'neeh', 'last', 'stok', 'tajir', 'mendadak', 'panicbuying', 'satir', 'humor', 'susuberuang', 'gabut', 'ppkm', 'covid', 'lockdown', 'anies', 'harta', 'tahta', 'dita', 'juta', 'mau', 'banget', 'rekam', 'menagrasakomunis', 'home', 'alone']",minuman ini udah rare neeh last stok tajir mendadak panicbuying satir humor susuberuang gabut ppkm covid lockdown anies harta tahta dita juta mau banget rekam menagrasakomunis home alone,Negatif,negative,1.0
2021-02-10 05:27:09+00:00,"PPKM Berskala Mikro,  2 Desa Zona Merah Diawasi Ketat https://t.co/NTwOIa5AaS #Pandemi #ppkmmikro #ppkm #berita #nusabali",nusabalicom,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-02-10,2021,2,10,5,2,ppkm berskala mikro desa zona merah diawasi ketat pandemi ppkmmikro ppkm berita nusabali,"['ppkm', 'berskala', 'mikro', 'desa', 'zona', 'merah', 'diawasi', 'ketat', 'pandemi', 'ppkmmikro', 'ppkm', 'berita', 'nusabali']",ppkm berskala mikro desa zona merah diawasi ketat pandemi ppkmmikro ppkm berita nusabali,Positif,positive,1.0
2021-07-25 22:56:45+00:00,"Guys, info dong yang udah melakukan perjalanan jarak jauh keluar kota via KAI apakah harus nunjukin surat pekerja atau surat keterangan (ex. Antigen, PCR &amp; kartu vaksin) #ppkm #PPKMLevel4",AnisRindy,suicide,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-07-25,2021,7,25,22,6,guys info dong yang udah melakukan perjalanan jarak jauh keluar kota via kai apakah harus nunjukin surat pekerja atau surat keterangan ex antigen pcr amp kartu vaksin ppkm ppkmlevel,"['guys', 'info', 'dong', 'yang', 'udah', 'melakukan', 'perjalanan', 'jarak', 'jauh', 'keluar', 'kota', 'via', 'kai', 'apakah', 'harus', 'nunjukin', 'surat', 'pekerja', 'atau', 'surat', 'keterangan', 'antigen', 'pcr', 'amp', 'kartu', 'vaksin', 'ppkm', 'ppkmlevel']",guys info dong yang udah melakukan perjalanan jarak jauh keluar kota via kai apakah harus nunjukin surat pekerja atau surat keterangan antigen pcr amp kartu vaksin ppkm ppkmlevel,Positif,positive,1.0
2021-08-05 01:28:44+00:00,https://t.co/JkTCxO9QrK Jangan membully lebih baik menikmati #awalbulangajian #covid19 #coronavirus #Indonesia #PPKM,Pakbob_ID,suicide,medium,,DEWASA,MEDIUM,Indicators: gaji,2,2021-08-05,2021,8,5,1,3,jangan membully lebih baik menikmati awalbulangajian covid coronavirus indonesia ppkm,"['jangan', 'membully', 'lebih', 'baik', 'menikmati', 'awalbulangajian', 'covid', 'coronavirus', 'indonesia', 'ppkm']",jangan membully lebih baik menikmati awalbulangajian covid coronavirus indonesia ppkm,Negatif,negative,1.0
2021-08-02 13:30:31+00:00,"yang diperpanjang itu hubungan kita bukan hubungan arus pendek
#diperpanjang #PPKM",Reza_pung,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-02,2021,8,2,13,0,yang diperpanjang itu hubungan kita bukan hubungan arus pendek diperpanjang ppkm,"['yang', 'diperpanjang', 'itu', 'hubungan', 'kita', 'bukan', 'hubungan', 'arus', 'pendek', 'diperpanjang', 'ppkm']",yang diperpanjang itu hubungan kita bukan hubungan arus pendek diperpanjang ppkm,Negatif,negative,1.0
2021-04-05 04:11:12+00:00,"Pemerintah memutuskan akan kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat atau PPKM dua minggu ke depan!

https://t.co/orSQzW5hZs

#vivacoid #PPKM #PPKMmikro #Covid19 https://t.co/SOG0I4YUoM",VIVAcoid,therapy,medium,,DEWASA,HIGH,"Indicators: atasan,pemerintah,masyarakat",1,2021-04-05,2021,4,5,4,0,pemerintah memutuskan akan kembali memperpanjang pemberlakuan pembatasan kegiatan masyarakat atau ppkm dua minggu ke depan vivacoid ppkm ppkmmikro covid,"['pemerintah', 'memutuskan', 'akan', 'kembali', 'memperpanjang', 'pemberlakuan', 'pembatasan', 'kegiatan', 'masyarakat', 'atau', 'ppkm', 'dua', 'minggu', 'depan', 'vivacoid', 'ppkm', 'ppkmmikro', 'covid']",pemerintah memutuskan akan kembali memperpanjang pemberlakuan pembatasan kegiatan masyarakat atau ppkm dua minggu depan vivacoid ppkm ppkmmikro covid,Positif,positive,1.0
2021-03-11 11:59:38+00:00,"DINE-IN dengan Social Distancing
Dari 3pm s/d 9.30pm
#steak #pasta #pizza
#steakandshake
#iconkulinersolo #iconkuliner
#surakarta #solo 
#kulinerlegendaris 
#jajansolomurah #jajansolohitz #jajansolo #jajansoloenak #jajananhits #jajanankekinian  #NewNormal
#PPKM #PSBB #PPKMMikro https://t.co/osaCxUA73O",OhLaVita_Resto,suicide,medium,,REMAJA,MEDIUM,Indicators: tea,1,2021-03-11,2021,3,11,11,3,dinein dengan social distancing dari pm sd pm steak pasta pizza steakandshake iconkulinersolo iconkuliner surakarta solo kulinerlegendaris jajansolomurah jajansolohitz jajansolo jajansoloenak jajananhits jajanankekinian newnormal ppkm psbb ppkmmikro,"['dinein', 'dengan', 'social', 'distancing', 'dari', 'steak', 'pasta', 'pizza', 'steakandshake', 'iconkulinersolo', 'iconkuliner', 'surakarta', 'solo', 'kulinerlegendaris', 'jajansolomurah', 'jajansolohitz', 'jajansolo', 'jajansoloenak', 'jajananhits', 'jajanankekinian', 'newnormal', 'ppkm', 'psbb', 'ppkmmikro']",dinein dengan social distancing dari steak pasta pizza steakandshake iconkulinersolo iconkuliner surakarta solo kulinerlegendaris jajansolomurah jajansolohitz jajansolo jajansoloenak jajananhits jajanankekinian newnormal ppkm psbb ppkmmikro,Positif,positive,1.0
2021-07-23 11:52:44+00:00,"Jalanan Jakarta dimasa PPKM Darurat
#PPKM
#PPKMLevel4
#PPKMDarurat
https://t.co/Hro65sp5nv https://t.co/ihT3KXnLLu",DanBoomer38,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-23,2021,7,23,11,4,jalanan jakarta dimasa ppkm darurat ppkm ppkmlevel ppkmdarurat,"['jalanan', 'jakarta', 'dimasa', 'ppkm', 'darurat', 'ppkm', 'ppkmlevel', 'ppkmdarurat']",jalanan jakarta dimasa ppkm darurat ppkm ppkmlevel ppkmdarurat,Positif,positive,1.0
2021-08-31 12:29:42+00:00,"Perbaharui informasi tentang Sonobudoyo di sosial media resmi kami. 

#MuseumSonobudoyo #VirtualVisit #PPKM #MuseumCantik #MuseumJogja #InfoJogja #JogjaIstimewa #MuseumDihatiku #Sonobudoyo",sonobudoyo,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-31,2021,8,31,12,1,perbaharui informasi tentang sonobudoyo di sosial media resmi kami museumsonobudoyo virtualvisit ppkm museumcantik museumjogja infojogja jogjaistimewa museumdihatiku sonobudoyo,"['perbaharui', 'informasi', 'tentang', 'sonobudoyo', 'sosial', 'media', 'resmi', 'kami', 'museumsonobudoyo', 'virtualvisit', 'ppkm', 'museumcantik', 'museumjogja', 'infojogja', 'jogjaistimewa', 'museumdihatiku', 'sonobudoyo']",perbaharui informasi tentang sonobudoyo sosial media resmi kami museumsonobudoyo virtualvisit ppkm museumcantik museumjogja infojogja jogjaistimewa museumdihatiku sonobudoyo,Positif,positive,1.0
2021-07-19 08:19:43+00:00,"Juru Bicara Satgas Covid Griya Caraka Bandung, Sonny Budi Laksono: Team perlengkapan, seperti pengecekan oxigen setiap hari menyiapkan konsumsiambulance yg selalu standby.
#PPKM #PPKMdarurat #Kemenkes",alineadotid,therapy,medium,,REMAJA,MEDIUM,Indicators: tea,1,2021-07-19,2021,7,19,8,0,juru bicara satgas covid griya caraka bandung sonny budi laksono team perlengkapan seperti pengecekan oxigen setiap hari menyiapkan konsumsi ambulance yg selalu standby ppkm ppkmdarurat kemenkes,"['juru', 'bicara', 'satgas', 'covid', 'griya', 'caraka', 'bandung', 'sonny', 'budi', 'laksono', 'team', 'perlengkapan', 'seperti', 'pengecekan', 'oxigen', 'setiap', 'hari', 'menyiapkan', 'konsumsi', 'ambulance', 'selalu', 'standby', 'ppkm', 'ppkmdarurat', 'kemenkes']",juru bicara satgas covid griya caraka bandung sonny budi laksono team perlengkapan seperti pengecekan oxigen setiap hari menyiapkan konsumsi ambulance selalu standby ppkm ppkmdarurat kemenkes,Positif,positive,1.0
2021-07-23 06:06:06+00:00,"PPKM

Punya Perasaan Kemudian Menghilang

#PPKM #COVID19",apipromdoni,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-23,2021,7,23,6,4,ppkm punya perasaan kemudian menghilang ppkm covid,"['ppkm', 'punya', 'perasaan', 'kemudian', 'menghilang', 'ppkm', 'covid']",ppkm punya perasaan kemudian menghilang ppkm covid,Positif,positive,1.0
2021-07-02 10:59:46+00:00,#PPKM https://t.co/HpEPvv9Nc8,eldaa11,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-02,2021,7,2,10,4,ppkm,['ppkm'],ppkm,Positif,positive,1.0
2021-08-20 07:41:49+00:00,"Wafer Si Camilan Jadul, Setia Menemani di Masa Pandemi https://t.co/EwZF4XMez5 
#Pandemie #PPKM #PPKMLevel4 #PpkmDiperpanjang",vallescaworld,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-08-20,2021,8,20,7,4,wafer si camilan jadul setia menemani di masa pandemi pandemie ppkm ppkmlevel ppkmdiperpanjang,"['wafer', 'camilan', 'jadul', 'setia', 'menemani', 'masa', 'pandemi', 'pandemie', 'ppkm', 'ppkmlevel', 'ppkmdiperpanjang']",wafer camilan jadul setia menemani masa pandemi pandemie ppkm ppkmlevel ppkmdiperpanjang,Netral,neutral,1.0
2021-11-24 01:29:17+00:00,"selamat rabu day~
tetap semangat walau rebahan~
#dirumahaja #COVID19 #ppkm https://t.co/mckA5GDJrD",YudhAIkkyuU,depression,medium,,REMAJA,MEDIUM,Indicators: manga,1,2021-11-24,2021,11,24,1,2,selamat rabu day tetap semangat walau rebahan dirumahaja covid ppkm,"['selamat', 'rabu', 'day', 'tetap', 'semangat', 'walau', 'rebahan', 'dirumahaja', 'covid', 'ppkm']",selamat rabu day tetap semangat walau rebahan dirumahaja covid ppkm,Positif,positive,1.0
2021-08-16 13:51:31+00:00,"Berlanjut
Memanjang
Simpul-menyimpul
Tak sudah-sudah

#PPKM",kopijalang,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-16,2021,8,16,13,0,berlanjut memanjang simpulmenyimpul tak sudahsudah ppkm,"['berlanjut', 'memanjang', 'simpulmenyimpul', 'tak', 'sudahsudah', 'ppkm']",berlanjut memanjang simpulmenyimpul tak sudahsudah ppkm,Negatif,negative,1.0
2021-02-03 16:12:19+00:00,"Bupati Sragen: Dalam implementasi PPKM saja regulasi antardaerah berbeda-beda. Program ini jadi perhatian. Kalau berdiam dua hari di rumah itu, saya khawatir tingkat kehamilan jadi meningkat.

#sragen #ppkm #murianews https://t.co/czWEYC9oUX",dk_hendratmanto,anxiety,medium,khawatir,REMAJA,MEDIUM,Indicators: pr,1,2021-02-03,2021,2,3,16,2,bupati sragen dalam implementasi ppkm saja regulasi antardaerah berbedabeda program ini jadi perhatian kalau berdiam dua hari di rumah itu saya khawatir tingkat kehamilan jadi meningkat sragen ppkm murianews,"['bupati', 'sragen', 'dalam', 'implementasi', 'ppkm', 'saja', 'regulasi', 'antardaerah', 'berbedabeda', 'program', 'ini', 'jadi', 'perhatian', 'kalau', 'berdiam', 'dua', 'hari', 'rumah', 'itu', 'saya', 'khawatir', 'tingkat', 'kehamilan', 'jadi', 'meningkat', 'sragen', 'ppkm', 'murianews']",bupati sragen dalam implementasi ppkm saja regulasi antardaerah berbedabeda program ini jadi perhatian kalau berdiam dua hari rumah itu saya khawatir tingkat kehamilan jadi meningkat sragen ppkm murianews,Positif,positive,1.0
2021-01-22 07:01:16+00:00,"Check! ini daerah yang melakukan perpanjangan PPKM @infomalang @InfoJatimKu #PPKM 
https://t.co/NhhtNLAmXS",radar_malang,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-01-22,2021,1,22,7,4,check ini daerah yang melakukan perpanjangan ppkm ppkm,"['check', 'ini', 'daerah', 'yang', 'melakukan', 'perpanjangan', 'ppkm', 'ppkm']",check ini daerah yang melakukan perpanjangan ppkm ppkm,Positif,positive,1.0
2021-07-08 07:08:25+00:00,@Anggita_lung @jokowi Dukung #PPKM,HambaFakirNya,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-08,2021,7,8,7,3,dukung ppkm,"['dukung', 'ppkm']",dukung ppkm,Positif,positive,1.0
2021-11-24 11:15:02+00:00,"Alun-alun Purworejo Berbenah, Tak Mau Pakai Masker Silakan Pulang

#alun #alun #ppkm #level #2 #protokol #kesehatan #kabupaten #purworejo https://t.co/Lg8ZAayKvH",GATRA_com,therapy,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-11-24,2021,11,24,11,2,alunalun purworejo berbenah tak mau pakai masker silakan pulang alun alun ppkm level protokol kesehatan kabupaten purworejo,"['alunalun', 'purworejo', 'berbenah', 'tak', 'mau', 'pakai', 'masker', 'silakan', 'pulang', 'alun', 'alun', 'ppkm', 'level', 'protokol', 'kesehatan', 'kabupaten', 'purworejo']",alunalun purworejo berbenah tak mau pakai masker silakan pulang alun alun ppkm level protokol kesehatan kabupaten purworejo,Positif,positive,1.0
2021-09-13 17:57:21+00:00,#nikeplus #justdoit #ppkm #autumn #monza https://t.co/ctLB95bhQy,kolmusda,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-13,2021,9,13,17,0,nikeplus justdoit ppkm autumn monza,"['nikeplus', 'justdoit', 'ppkm', 'autumn', 'monza']",nikeplus justdoit ppkm autumn monza,Positif,positive,1.0
2021-07-02 04:47:59+00:00,tomorrow is da day #ppkm4lyfe #ppkm https://t.co/PippeX7yqV,cilekpisyen,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-02,2021,7,2,4,4,tomorrow is da day ppkmlyfe ppkm,"['tomorrow', 'day', 'ppkmlyfe', 'ppkm']",tomorrow day ppkmlyfe ppkm,Positif,positive,1.0
2022-03-02 06:08:10+00:00,"#PPKM
#TimMarves
@PerekonomianRI 
@KemenkesRI 
@kemendagri 
@Kemlu_RI 
@kemenhub151 
@Kemenparekraf 
@BNPB_Indonesia 
@DivHumas_Polri 
@Puspen_TNI",kemenkomarves,stress,medium,,DEWASA,MEDIUM,Indicators: ekonomi,1,2022-03-02,2022,3,2,6,2,ppkm timmarves,"['ppkm', 'timmarves']",ppkm timmarves,Positif,positive,1.0
2021-01-11 04:15:55+00:00,"Rekayasa Lalu Lintas di Pintu Masuk/Keluar Terminal Purbalingga/ Pasar Hewan pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Wilayah Kab. Purbalingga (11/1/2021)

#ppkm
#ppkmpurbalingga 
#polantaspurbalingga https://t.co/2DyDuv7UFS",PolantasPbg,therapy,medium,,DEWASA,HIGH,"Indicators: atasan,pasar,masyarakat",1,2021-01-11,2021,1,11,4,0,rekayasa lalu lintas di pintu masukkeluar terminal purbalingga pasar hewan pada masa pemberlakuan pembatasan kegiatan masyarakat ppkm di wilayah kab purbalingga ppkm ppkmpurbalingga polantaspurbalingga,"['rekayasa', 'lalu', 'lintas', 'pintu', 'masukkeluar', 'terminal', 'purbalingga', 'pasar', 'hewan', 'pada', 'masa', 'pemberlakuan', 'pembatasan', 'kegiatan', 'masyarakat', 'ppkm', 'wilayah', 'kab', 'purbalingga', 'ppkm', 'ppkmpurbalingga', 'polantaspurbalingga']",rekayasa lalu lintas pintu masukkeluar terminal purbalingga pasar hewan pada masa pemberlakuan pembatasan kegiatan masyarakat ppkm wilayah kab purbalingga ppkm ppkmpurbalingga polantaspurbalingga,Positif,positive,1.0
2021-07-17 01:31:27+00:00,"Masa Pengenalan Lingkungan Sekolah Disesuaikan PPKM
 #belajardaring #pandemi #ppkm
https://t.co/9qTS2iwPFQ",readers_id,therapy,medium,,REMAJA,MEDIUM,Indicators: sekolah,1,2021-07-17,2021,7,17,1,5,masa pengenalan lingkungan sekolah disesuaikan ppkm belajardaring pandemi ppkm,"['masa', 'pengenalan', 'lingkungan', 'sekolah', 'disesuaikan', 'ppkm', 'belajardaring', 'pandemi', 'ppkm']",masa pengenalan lingkungan sekolah disesuaikan ppkm belajardaring pandemi ppkm,Positif,positive,1.0
2021-07-07 17:19:11+00:00,Mau rebahan model gimana ini semua udah aku praktekkin #BapakPresidenMenyerahlah #PPKM,riyanAr_,social_support,medium,,REMAJA,MEDIUM,Indicators: pr,2,2021-07-07,2021,7,7,17,2,mau rebahan model gimana ini semua udah aku praktekkin bapakpresidenmenyerahlah ppkm,"['mau', 'rebahan', 'model', 'gimana', 'ini', 'semua', 'udah', 'aku', 'praktekkin', 'bapakpresidenmenyerahlah', 'ppkm']",mau rebahan model gimana ini semua udah aku praktekkin bapakpresidenmenyerahlah ppkm,Negatif,negative,1.0
2021-10-06 00:42:14+00:00,#BanggaJadiWargaJabar #JawaBarat #Jabar #Dinastphjabar #GedungSate #WestJava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin #JabarTanggapCovid19 #PPKM #1TahunJabarLawanPandemi #1TahunJabarLawanCOVID19 #Pertanian,dinastphjabar,depression,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-10-06,2021,10,6,0,2,banggajadiwargajabar jawabarat jabar dinastphjabar gedungsate westjava ridwankamil uuruzhanululum jabarsehatlahirbatin jabartanggapcovid ppkm tahunjabarlawanpandemi tahunjabarlawancovid pertanian,"['banggajadiwargajabar', 'jawabarat', 'jabar', 'dinastphjabar', 'gedungsate', 'westjava', 'ridwankamil', 'uuruzhanululum', 'jabarsehatlahirbatin', 'jabartanggapcovid', 'ppkm', 'tahunjabarlawanpandemi', 'tahunjabarlawancovid', 'pertanian']",banggajadiwargajabar jawabarat jabar dinastphjabar gedungsate westjava ridwankamil uuruzhanululum jabarsehatlahirbatin jabartanggapcovid ppkm tahunjabarlawanpandemi tahunjabarlawancovid pertanian,Positif,positive,1.0
2021-03-06 13:26:44+00:00,"DINE-IN dengan Social Distancing
Dari 3pm s/d 9.30pm
#steak #pasta #pizza
#steakandshake
#iconkulinersolo #iconkuliner
#surakarta #solo 
#kulinerlegendaris 
#jajansolomurah #jajansolohitz #jajansolo #jajansoloenak #jajananhits #jajanankekinian  #NewNormal
#PPKM #PSBB #PPKMMikro https://t.co/E5piaSdMmX",OhLaVita_Resto,suicide,medium,,REMAJA,MEDIUM,Indicators: tea,1,2021-03-06,2021,3,6,13,5,dinein dengan social distancing dari pm sd pm steak pasta pizza steakandshake iconkulinersolo iconkuliner surakarta solo kulinerlegendaris jajansolomurah jajansolohitz jajansolo jajansoloenak jajananhits jajanankekinian newnormal ppkm psbb ppkmmikro,"['dinein', 'dengan', 'social', 'distancing', 'dari', 'steak', 'pasta', 'pizza', 'steakandshake', 'iconkulinersolo', 'iconkuliner', 'surakarta', 'solo', 'kulinerlegendaris', 'jajansolomurah', 'jajansolohitz', 'jajansolo', 'jajansoloenak', 'jajananhits', 'jajanankekinian', 'newnormal', 'ppkm', 'psbb', 'ppkmmikro']",dinein dengan social distancing dari steak pasta pizza steakandshake iconkulinersolo iconkuliner surakarta solo kulinerlegendaris jajansolomurah jajansolohitz jajansolo jajansoloenak jajananhits jajanankekinian newnormal ppkm psbb ppkmmikro,Positif,positive,1.0
2021-07-21 07:45:38+00:00,"PPKM LEVEL 4. saingan sama mak icih bentar lagi.

#PresidenTerburukDalamSejarah #PPKM #rektorui #sange",Tsgteam_,bipolar,medium,,REMAJA,MEDIUM,Indicators: pr,2,2021-07-21,2021,7,21,7,2,ppkm level saingan sama mak icih bentar lagi presidenterburukdalamsejarah ppkm rektorui sange,"['ppkm', 'level', 'saingan', 'sama', 'mak', 'icih', 'bentar', 'lagi', 'presidenterburukdalamsejarah', 'ppkm', 'rektorui', 'sange']",ppkm level saingan sama mak icih bentar lagi presidenterburukdalamsejarah ppkm rektorui sange,Negatif,negative,1.0
2021-07-12 03:34:50+00:00,"Penyekatan arus lalin dalam PPKM Mikro Kota Lubuklinggau
#PPKMDarurat 
#PPKM 
#CegahLajunyaPandemi https://t.co/Zs6U0bM9wD",polisilinggau_,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-12,2021,7,12,3,0,penyekatan arus lalin dalam ppkm mikro kota lubuklinggau ppkmdarurat ppkm cegahlajunyapandemi,"['penyekatan', 'arus', 'lalin', 'dalam', 'ppkm', 'mikro', 'kota', 'lubuklinggau', 'ppkmdarurat', 'ppkm', 'cegahlajunyapandemi']",penyekatan arus lalin dalam ppkm mikro kota lubuklinggau ppkmdarurat ppkm cegahlajunyapandemi,Positif,positive,1.0
2021-08-18 08:28:21+00:00,"KENAPA Pemerintahan Jokowi Perpanjang PPKM Setiap Pekan? Menteri Luhut Binsar Beber Alasan
 
https://t.co/g1MnKwy2iW via @tribunkaltim 

#Jokowi #PPKM #LuhutBinsar #Perpanjang #JokowiMemangHebat #Jokowi404NotFound #JokowiGagalUrusNegara",tribunkaltim,stress,medium,,DEWASA,MEDIUM,"Indicators: pemerintah,negara",1,2021-08-18,2021,8,18,8,2,kenapa pemerintahan jokowi perpanjang ppkm setiap pekan menteri luhut binsar beber alasan via jokowi ppkm luhutbinsar perpanjang jokowimemanghebat jokowinotfound jokowigagalurusnegara,"['kenapa', 'pemerintahan', 'jokowi', 'perpanjang', 'ppkm', 'setiap', 'pekan', 'menteri', 'luhut', 'binsar', 'beber', 'alasan', 'via', 'jokowi', 'ppkm', 'luhutbinsar', 'perpanjang', 'jokowimemanghebat', 'jokowinotfound', 'jokowigagalurusnegara']",kenapa pemerintahan jokowi perpanjang ppkm setiap pekan menteri luhut binsar beber alasan via jokowi ppkm luhutbinsar perpanjang jokowimemanghebat jokowinotfound jokowigagalurusnegara,Positif,positive,1.0
2021-09-08 07:25:35+00:00,"PPKM Darurat Efektif Turunkan Penyebaran COVID-19 di Indonesia
#PPKM 
#DirumahAja
#NKRIMajuBerjaya https://t.co/LbYGUky9z8",IndonesiaSehatt,stress,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-08,2021,9,8,7,2,ppkm darurat efektif turunkan penyebaran covid di indonesia ppkm dirumahaja nkrimajuberjaya,"['ppkm', 'darurat', 'efektif', 'turunkan', 'penyebaran', 'covid', 'indonesia', 'ppkm', 'dirumahaja', 'nkrimajuberjaya']",ppkm darurat efektif turunkan penyebaran covid indonesia ppkm dirumahaja nkrimajuberjaya,Positif,positive,1.0
2021-02-09 11:41:48+00:00,Siap Laksanakan PPKM Mikro Kelurahan Kiduldalem Tunggu Pemkot #ppkm https://t.co/6b2kPUVAzv,radar_malang,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-02-09,2021,2,9,11,1,siap laksanakan ppkm mikro kelurahan kiduldalem tunggu pemkot ppkm,"['siap', 'laksanakan', 'ppkm', 'mikro', 'kelurahan', 'kiduldalem', 'tunggu', 'pemkot', 'ppkm']",siap laksanakan ppkm mikro kelurahan kiduldalem tunggu pemkot ppkm,Positif,positive,1.0
2021-12-13 06:21:13+00:00,"Pelonggaran PPKM Untuk Pemulihan Ekonomi Indonesia
#PPKM #Ekonomi #NKRIMajuBerjaya https://t.co/CpIemEtkRA",IndonesiaSehatt,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: ekonomi,1,2021-12-13,2021,12,13,6,0,pelonggaran ppkm untuk pemulihan ekonomi indonesia ppkm ekonomi nkrimajuberjaya,"['pelonggaran', 'ppkm', 'untuk', 'pemulihan', 'ekonomi', 'indonesia', 'ppkm', 'ekonomi', 'nkrimajuberjaya']",pelonggaran ppkm untuk pemulihan ekonomi indonesia ppkm ekonomi nkrimajuberjaya,Positif,positive,1.0
